"crash_record_id","rd_no","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"58127c211bfe39ae00441ed2bb84c7a7c9b305436b0d6e6803ce62c5381444fa9182abd487929962e77e0877a792a537e3a0db776acc6ae4a2e007edb2b2ca19","JE492373",,"2021-12-29T20:10:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2021-12-29T20:24:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3","S","CENTRAL AVE","1522",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","20","4","12","41.880122186","-87.764715797","POINT (-87.764715797458 41.880122186315)"
"356b852f640b6a144a6b94fb6f2751405a9659db2d703735c1fff4868070c647981797f7d100bf5aff02ed69d4c0c55fc41054aee7bebcf8dc1d73e0f0b75155","JE492394",,"2021-12-29T20:06:00.000","35","UNKNOWN","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-29T20:06:00.000","NOT APPLICABLE","NOT APPLICABLE","313","E","JACKSON DR","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","4","12","41.878230894","-87.620113313","POINT (-87.620113312799 41.878230893829)"
"3584569d77a77ed230241152828a48bb48d328fd7b525b182996d4cf2dd790c6cf505f21ad1f1abf16d05821027d66180f6acd4748dcde10c054acad6713669e","JE492838",,"2021-12-29T20:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED","2","STRAIGHT AND LEVEL","DRY","UNKNOWN",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-30T11:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","399","E","101ST ST","511",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","2","0","20","4","12","41.710848975","-87.613918969","POINT (-87.613918968677 41.710848974732)"
"7ce572825b30d63cb0808209ff3689318661c39da288268c9becbf10503aeb2f89d5f4174819d32043d2b799bde7a41888c4755702f358415c940bb93f0bedb0","JE493810",,"2021-12-29T19:58:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","OTHER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-31T11:00:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","200","E","GARFIELD BLVD","231",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","4","12","41.794833899","-87.620768152","POINT (-87.620768152303 41.794833898538)"
"306f50a1b478280ebfc9aaafe49a818714d499e585eef7a8276364a045c809979691a737e2910b866377639fea85088c5c4263d52f093fca87a77366a2f4e9d7","JE492392",,"2021-12-29T19:55:00.000","30","NO CONTROLS","OTHER","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-29T21:15:00.000","NOT APPLICABLE","NOT APPLICABLE","6355","N","MAPLEWOOD AVE","2413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","4","12","41.997467279","-87.693390323","POINT (-87.693390323001 41.997467278659)"
"451dc05d63ef29b33761ee5e3c3b8c315a6cfe952a5464e603b0d4433c69367a28e90ddfc4a875176caf0db4fcd147ae0a22cca927eb9ec3496cd4e9eee34acf","JE492395","Y","2021-12-29T19:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","HEAD ON","ALLEY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T20:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5237","S","DREXEL AVE","233",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","4","12","41.799666123","-87.603778104","POINT (-87.60377810374 41.79966612292)"
"df3723d1ff972571af01d5aafdd726fdfea36be521ccdf61b566b8e5a61d7ba6a2f6b0ec7e5ae77c7d2dff22e75fec2b9c6a2f2761cfb0d92c68dc3473bcb7b1","JE492335",,"2021-12-29T19:28:00.000","30","YIELD","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-29T19:28:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","7600","S","HARVARD AVE","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","4","12","41.756234906","-87.632969866","POINT (-87.632969866207 41.756234906187)"
"d1ee7c9ca2c413cfba2c322d88b35d1872a1e378ea26fb5494c296264e0e6b7e92d2da064181e8839708481c4b0a0be1770421a34d93b1c2c86a5c2e31133287","JE492389",,"2021-12-29T19:27:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-29T20:28:00.000","FAILING TO YIELD RIGHT-OF-WAY","DISREGARDING STOP SIGN","2999","N","PAULINA ST","1931",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","4","12","41.93595724","-87.670807841","POINT (-87.670807840609 41.935957240388)"
"ead34812ef7a2520be3381ec00f88139d5d466e974cec9f6a19416ae69118ef2610b29f295bdbb86ec52e19d7443f1989dc83a4f9dcf9e5f8289a0238e595ade","JE492332",,"2021-12-29T19:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-29T19:40:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","NOT APPLICABLE","400","E","87TH ST","632",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","4","12","41.736613967","-87.61444973","POINT (-87.614449730497 41.736613967437)"
"33df1cf046755cd9cbe8ac4f9dfaa5910ec1d77f02ee5dc8bdf8af58e1f762e76a15e6579d1ed9230965aba66bce8624a8ad94053939e6b4a04b4e6aa9db50da","JE492368",,"2021-12-29T19:06:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-29T20:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","355","W","64TH ST","722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","4","12","41.777974841","-87.634731727","POINT (-87.634731726598 41.777974840525)"
"fe1f1963b1d80eb863ab6b4afac775f1c6519b90c531f8bb1de58957b41215aa5ff32c92edb7e06040dccbe76cb9cfda433722a8c006a91d8cdc15f3e3b2c834","JE492792",,"2021-12-29T19:00:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-30T11:00:00.000","IMPROPER LANE USAGE","FAILING TO REDUCE SPEED TO AVOID CRASH","700","W","SCHUBERT AVE","1935",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","4","12","41.931706048","-87.646608092","POINT (-87.646608092084 41.93170604834)"
"f57c6c0167b82e6cbfafc02074cdf44a1c0bdbff3e42413ac216bb9bffaba365d91ef20fb9ad7159eaf3ac27ea19764edffd9454ba3740ab1ecc49ece3bff8fd","JE492472",,"2021-12-29T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T23:45:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2516","W","63RD ST","825",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","4","12","41.779321682","-87.686883415","POINT (-87.686883415296 41.779321681934)"
"2e90de173f3730e58f1b97ff9d030f30b97eefba66a34387ed6a3df2741ee5a5676d116e8fa097ce93f55eb1cdc273e3a436228712c2386d0ba729d61a20acb2","JE492319","Y","2021-12-29T18:58:00.000","30","TRAFFIC SIGNAL","FUNCTIONING IMPROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-29T19:00:00.000","IMPROPER TURNING/NO SIGNAL","FAILING TO REDUCE SPEED TO AVOID CRASH","4401","N","CENTRAL AVE","1623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","12","41.960532229","-87.767097026","POINT (-87.767097025983 41.960532228999)"
"04487a0ce416ee959c2f04752eb8fb8cb644e3d5444d3bc2ee3f30ea1a85eda883a31541016d54f368175346101e88274897508035094137c41996ed99757500","JE492308",,"2021-12-29T18:58:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2021-12-29T19:01:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","8698","S","STONY ISLAND AVE","412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","12","41.736959198","-87.585782994","POINT (-87.585782994337 41.736959197529)"
"3817dbbb5eb32d493980575e3e9dd8923c6795733d61891c12d2e2f51334785c713b1bcd76c654b37afaa539596c46b13e57f00607ee196eb21d451107ac0a01","JE492316",,"2021-12-29T18:55:00.000","0","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","OTHER",,"STRAIGHT AND LEVEL","OTHER","OTHER","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2021-12-29T19:16:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2800","S","VERNON AVE","133",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","12","41.843264309","-87.615853492","POINT (-87.615853492231 41.843264309014)"
"253d47865567fe82f0af20a63874059d97d26c7d0eb3d5c4bf0f0952288b6977db70a6d29f89f003d3d94e0519eefa574d9a44c23338ffa3c2a0a42348e4211a","JE492294",,"2021-12-29T18:45:00.000","55","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT ON GRADE","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-29T19:58:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","9500","S","CHICAGO SKYWAY OB","431",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","2","0","2","0","18","4","12",,,
"4d0640b25317c8196b0001c6df1768d5b80c3ac13d9df87875efcd2c92eec53284ccfa9a3ea2a3cce6ccc381fced184d536f600b9d71a4bd0e31a419abe2ee95","JE492774",,"2021-12-29T18:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","SNOW","DUSK","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","SNOW OR SLUSH","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2021-12-30T11:00:00.000","WEATHER","UNABLE TO DETERMINE","1199","W","ROOSEVELT RD","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","18","4","12","41.866887958","-87.656603507","POINT (-87.656603507431 41.866887958229)"
"90c98b065be8c23a4366c81db1a9df5234a5adc94a08edd1a2d609f7a21ed02720884c4e7304efd94e009b3d8430616cd4b7d7fde54b31bb6219fdb0d8ed3405","JE492737",,"2021-12-29T18:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-30T10:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2500","N","SHEFFIELD AVE","1932",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","4","12","41.927235544","-87.65381857","POINT (-87.65381856975 41.927235543878)"
"00863d3067a4c7ff6cbd0a46523522efc5592d66d6e03e270f49809260acb6ff6d0d64cb4457b99ccdf55aea8dbf19919b99c4e83fce13e8d17b4e6fbcdc9b69","JE492306",,"2021-12-29T18:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-29T18:43:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","710","E","51ST ST","223",,,,,,,"5","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","4","12","41.802325414","-87.608351393","POINT (-87.608351393451 41.80232541365)"
"c477160f7697b9b58e34fc980cba05da87da1a85a8e37bf86f10832642fdeb48a11abe3dc0ab6f00bab492c00bf35673abfc3f24776572c105fdb8764f303371","JE492285",,"2021-12-29T18:36:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2021-12-29T18:37:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","3548","S","WESTERN AVE","911",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","12","41.828824665","-87.685135666","POINT (-87.685135666307 41.828824664626)"
"59ad88944e7a4f69d81c82af18e51a449dd6cf66102d4b2e06adfa968f2fc1586848347562c1513e82a2a04a6a52eca35642565d6d9bfe0d3f9693f0e4453274","JE492298",,"2021-12-29T18:33:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2021-12-29T18:41:00.000","DISREGARDING TRAFFIC SIGNALS","UNABLE TO DETERMINE","4400","W","ROOSEVELT RD","1131",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","12","0","18","4","12","41.866140868","-87.73508956","POINT (-87.735089560082 41.866140867642)"
"2d37964f90a412d119d857ec74442ab169b8817f2a6823e1099634abb1df792561c79d5a31592157e67a98c7a1f94aac9806b5ca5502dfe8e748aac2eb4ac03c","JF103841",,"2021-12-29T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2022-01-05T08:40:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3120","S","HALSTED ST","913",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","12","41.837394431","-87.646407707","POINT (-87.646407706756 41.837394431137)"
"749002bc9bf2bbe9050688a667d1b137651a52e375d4f3a1c81ea5aa99e2b349cf4ea37b604f0672ae4e6efc491f5b297e315f4bab844577691e4d141fa20f84","JE492315",,"2021-12-29T18:20:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T19:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5201","N","HARLEM AVE","1613",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","12","41.97553426","-87.806911864","POINT (-87.806911864007 41.975534260243)"
"26ebc5a426cf3276a832615ee1f556583ed049faf52ad865728c1d4d08b438004a326375bf3be4b9144e4050fc892247978685c2bf5f5ed3b06a7a4bbfc5dde7","JE492290",,"2021-12-29T18:15:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2021-12-29T19:08:00.000","DISREGARDING STOP SIGN","FAILING TO YIELD RIGHT-OF-WAY","10500","S","DR MARTIN LUTHER KING JR DR","512",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","12","41.703569883","-87.613813691","POINT (-87.61381369091 41.703569882774)"
"5fccb2da9066cfdd189a394b68c295c4ca7bb0de07de85bb75a5387f0676123f5ae021db0aef02ac5d5fab552ae8b34bb562d5b2c00fdd1865638ecd3effa451","JE492268",,"2021-12-29T18:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR TO FRONT","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T18:16:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","50","W","ILLINOIS ST","1831",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","12","41.890936937","-87.6298824","POINT (-87.629882400035 41.89093693709)"
"5c85ca5c64a5e46c045d64dfcc1baecd448bacc491c67cf6c4cef750f46066510bd09ee23d9ed2ebf7aa45a415e3263dba8ed1d51a69af9207032a848043a4b4","JE492272",,"2021-12-29T18:14:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2021-12-29T18:30:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","4305","N","MILWAUKEE AVE","1624",,,,,,,"3","NONINCAPACITATING INJURY","2","0","0","2","0","1","0","18","4","12","41.959044198","-87.752928571","POINT (-87.752928570585 41.959044198284)"
"5563bd5ff05869309a66fdf447c543d0401b5942ad916de8d3cd5b5ea83a46fad1b572e07a0520572159355fc91e551ad844387cda4dc181a6a5d35f2d108316","JE492262",,"2021-12-29T18:10:00.000","20","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","FIXED OBJECT","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2021-12-29T18:12:00.000","PHYSICAL CONDITION OF DRIVER","DISTRACTION - FROM INSIDE VEHICLE","432","W","64TH ST","722",,,,,,,"1","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","18","4","12","41.778167281","-87.636333708","POINT (-87.636333708095 41.778167280684)"
"18b947525911ddf313027a13c6dbed5842f7d55129e6cb9e1d36e696f1d9303ca5937ec1312608203fd34e57be761ce11bf52a9a58a660d4ccaabf03f0f8635a","JE493184",,"2021-12-29T18:00:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2021-12-30T17:00:00.000","UNABLE TO DETERMINE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","1705","W","JONQUIL TER","2422",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","4","12","42.021063855","-87.673300247","POINT (-87.673300247316 42.021063854642)"
"ed1c9039e6de73130b2000d73df72549d184bb12a509db44b2d930a35a6055a951a749f165c2868777f7a8be1c311fd3f6e6a09c1aef61de092b7c6c0c66d580","JE492300",,"2021-12-29T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAWN","ANGLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T19:08:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5435","S","KEDZIE AVE","923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","4","12","41.794383423","-87.703437404","POINT (-87.70343740378 41.794383422853)"
"cb697f5d4586f9d7c0ea2f3568387f190a5f1542677a76f598f4292c2e01752c76b1248b9203a5ae77e16653c5cc0cbe9863be973322075609254515abc3b3fb","JE492252",,"2021-12-29T18:00:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAWN","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T18:22:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6619","S","HALSTED ST","723",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","12","41.773688687","-87.644482435","POINT (-87.644482434811 41.773688686995)"
"ac6e064400f977ead9108d820fa65f7a666fdd8f35505c968c49a9be54653f19be46ef0852fe3feb0f4a77fcb107b50faa057885c7bacd33752030e89279192e","JE492245",,"2021-12-29T18:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2021-12-29T18:01:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","5900","S","ARCHER AVE","811",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","4","12","41.795731343","-87.762984339","POINT (-87.762984339179 41.795731342564)"
"b77e17327e0cf0cd36a35f1da858dd091d3c862290cbd3e453001cda5a4cc7b9711879f617d45bfaa0f3d2e219dc7bc8b1add70ab81b2027d4f5fd9ef5571ebd","JE492274",,"2021-12-29T17:45:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T18:15:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2231","W","111TH ST","2212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","17","4","12","41.691720334","-87.677452294","POINT (-87.677452293646 41.691720334123)"
"623d6d22341d670bf1c9c68df7a4a860e071cfa3efebbaf0b9638ba98d5ecf633524741b457fd1ea37a1a871a7f19b598c19335a5ae94fcea3667c7db44a4e38","JE492267",,"2021-12-29T17:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2021-12-29T18:30:00.000","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","NOT APPLICABLE","700","S","COLUMBUS DR","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","12","41.873148327","-87.62073886","POINT (-87.620738859591 41.873148327225)"
"1b6b295c1f43f49ea26ec3c6a3453a65383c3095bf08fb120125f64706d570d931794e1d65b36e3f41b0b25802abcf7d051ae353029dc98f57cfbac7256a0296","JE492241",,"2021-12-29T17:45:00.000","30","NO CONTROLS","NO CONTROLS","CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T17:48:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","FOLLOWING TOO CLOSELY","6236","S","WESTERN AVE","825",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","12","41.779933695","-87.683806013","POINT (-87.683806012734 41.779933694724)"
"6fd7b6f13b6641b2c66838aedd9b6b41ea2272bc9d6d8ed06c4aaaf080e807b430f8fcc9f6d9b6ad81047ef5cf9a0419848694d43ac87c70fe939f7974dd5c88","JE492411",,"2021-12-29T17:40:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","REAR END","OTHER",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2021-12-29T21:25:00.000","FOLLOWING TOO CLOSELY","UNABLE TO DETERMINE","459","N","OGDEN AVE","1215",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","17","4","12","41.890859496","-87.659024189","POINT (-87.659024188562 41.890859496368)"
